source_issue,unit,bucket_years,topic,requested_start,requested_end,observed_start,observed_end,numerator,denominator,share_percent,partial_period,support_status,interval_status
Civil rights & race,share of eligible paragraphs,10,Elections & Voting Integrity,1920,1929,1920,1929,7,1050,0.6666666666666667,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Elections & Voting Integrity,1930,1939,1930,1939,3,904,0.33185840707964603,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Elections & Voting Integrity,1940,1949,1940,1949,4,874,0.4576659038901602,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Elections & Voting Integrity,1950,1959,1951,1959,9,750,1.2,True,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Elections & Voting Integrity,1960,1969,1960,1969,47,4248,1.106403013182674,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Elections & Voting Integrity,1970,1979,1970,1979,10,1637,0.6108735491753208,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Elections & Voting Integrity,1980,1989,1980,1989,8,2523,0.3170828378913991,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Elections & Voting Integrity,1990,1999,1990,1999,16,1849,0.8653326122228232,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Elections & Voting Integrity,2000,2009,2000,2009,1,1498,0.06675567423230974,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Elections & Voting Integrity,2010,2019,2010,2019,46,2516,1.8282988871224166,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,10,Elections & Voting Integrity,2020,2029,2020,2026,147,3096,4.748062015503876,True,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Chinese Immigration & Exclusion,1780,1799,1789,1799,0,355,0.0,True,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Chinese Immigration & Exclusion,1800,1819,1800,1819,0,736,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Chinese Immigration & Exclusion,1820,1839,1820,1839,0,2092,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Chinese Immigration & Exclusion,1840,1859,1840,1859,0,3045,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Chinese Immigration & Exclusion,1860,1879,1860,1879,21,2558,0.8209538702111024,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Chinese Immigration & Exclusion,1880,1899,1880,1899,75,3123,2.4015369836695486,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Chinese Immigration & Exclusion,1900,1919,1900,1919,14,3375,0.4148148148148148,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Chinese Immigration & Exclusion,1920,1939,1920,1939,0,1954,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Chinese Immigration & Exclusion,1940,1959,1940,1959,0,1624,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Chinese Immigration & Exclusion,1960,1979,1960,1979,0,5885,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Chinese Immigration & Exclusion,1980,1999,1980,1999,0,4372,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Chinese Immigration & Exclusion,2000,2019,2000,2019,0,4014,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Chinese Immigration & Exclusion,2020,2039,2020,2026,0,3096,0.0,True,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Slavery, Emancipation & Sectionalism",1780,1799,1789,1799,0,355,0.0,True,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Slavery, Emancipation & Sectionalism",1800,1819,1800,1819,5,736,0.6793478260869565,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Slavery, Emancipation & Sectionalism",1820,1839,1820,1839,4,2092,0.19120458891013384,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Slavery, Emancipation & Sectionalism",1840,1859,1840,1859,536,3045,17.60262725779967,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Slavery, Emancipation & Sectionalism",1860,1879,1860,1879,276,2558,10.789679437060204,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Slavery, Emancipation & Sectionalism",1880,1899,1880,1899,8,3123,0.2561639449247518,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Slavery, Emancipation & Sectionalism",1900,1919,1900,1919,4,3375,0.11851851851851852,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Slavery, Emancipation & Sectionalism",1920,1939,1920,1939,3,1954,0.15353121801432956,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Slavery, Emancipation & Sectionalism",1940,1959,1940,1959,0,1624,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Slavery, Emancipation & Sectionalism",1960,1979,1960,1979,3,5885,0.05097706032285472,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Slavery, Emancipation & Sectionalism",1980,1999,1980,1999,8,4372,0.18298261665141813,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Slavery, Emancipation & Sectionalism",2000,2019,2000,2019,13,4014,0.32386646736422525,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,"Slavery, Emancipation & Sectionalism",2020,2039,2020,2026,6,3096,0.1937984496124031,True,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Reconstruction & Southern Self-Government,1780,1799,1789,1799,0,355,0.0,True,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Reconstruction & Southern Self-Government,1800,1819,1800,1819,1,736,0.1358695652173913,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Reconstruction & Southern Self-Government,1820,1839,1820,1839,0,2092,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Reconstruction & Southern Self-Government,1840,1859,1840,1859,0,3045,0.0,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Reconstruction & Southern Self-Government,1860,1879,1860,1879,339,2558,13.252541047693512,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Reconstruction & Southern Self-Government,1880,1899,1880,1899,8,3123,0.2561639449247518,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Reconstruction & Southern Self-Government,1900,1919,1900,1919,2,3375,0.05925925925925926,False,descriptive,not_estimated
Civil rights & race,share of eligible paragraphs,20,Reconstruction & Southern Self-Government,1920,1939,1920,1939,0,1954,0.0,False,descriptive,not_estimated
