source_issue,unit,bucket_years,topic,requested_start,requested_end,observed_start,observed_end,numerator,denominator,share_percent,partial_period,support_status,interval_status
Foreign policy,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1890,1899,1890,1899,1,1689,0.059206631142687975,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1900,1909,1900,1909,4,1982,0.20181634712411706,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1910,1919,1910,1919,29,1393,2.0818377602297202,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1920,1929,1920,1929,36,1050,3.428571428571429,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1930,1939,1930,1939,5,904,0.5530973451327433,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1940,1949,1940,1949,106,874,12.128146453089245,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1950,1959,1951,1959,88,750,11.733333333333333,True,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1960,1969,1960,1969,393,4248,9.251412429378531,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1970,1979,1970,1979,128,1637,7.8191814294441055,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1980,1989,1980,1989,114,2523,4.5184304399524375,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",1990,1999,1990,1999,160,1849,8.653326122228231,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",2000,2009,2000,2009,177,1498,11.815754339118826,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",2010,2019,2010,2019,182,2516,7.233704292527822,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,10,"World Order, Foreign Aid & Democracy Promotion",2020,2029,2020,2026,108,3096,3.488372093023256,True,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,1780,1799,1789,1799,57,355,16.056338028169016,True,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,1800,1819,1800,1819,110,736,14.945652173913043,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,1820,1839,1820,1839,43,2092,2.0554493307839388,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,1840,1859,1840,1859,85,3045,2.7914614121510675,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,1860,1879,1860,1879,45,2558,1.7591868647380766,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,1880,1899,1880,1899,42,3123,1.344860710854947,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,1900,1919,1900,1919,59,3375,1.748148148148148,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,1920,1939,1920,1939,0,1954,0.0,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,1940,1959,1940,1959,15,1624,0.9236453201970444,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,1960,1979,1960,1979,1,5885,0.016992353440951572,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,1980,1999,1980,1999,1,4372,0.022872827081427266,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,2000,2019,2000,2019,0,4014,0.0,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Neutral Rights & Maritime Depredations,2020,2039,2020,2026,0,3096,0.0,True,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",1780,1799,1789,1799,72,355,20.281690140845072,True,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",1800,1819,1800,1819,112,736,15.217391304347828,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",1820,1839,1820,1839,337,2092,16.108986615678777,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",1840,1859,1840,1859,462,3045,15.172413793103448,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",1860,1879,1860,1879,303,2558,11.84519155590305,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",1880,1899,1880,1899,574,3123,18.379763048350945,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",1900,1919,1900,1919,436,3375,12.918518518518518,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",1920,1939,1920,1939,207,1954,10.59365404298874,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",1940,1959,1940,1959,139,1624,8.559113300492612,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",1960,1979,1960,1979,427,5885,7.25573491928632,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",1980,1999,1980,1999,297,4372,6.793229643183897,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",2000,2019,2000,2019,82,4014,2.042850024912805,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Treaties, Diplomacy & International Arbitration",2020,2039,2020,2026,91,3096,2.9392764857881137,True,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Relations with Spain, Mexico & Territorial Claims",1780,1799,1789,1799,7,355,1.971830985915493,True,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Relations with Spain, Mexico & Territorial Claims",1800,1819,1800,1819,76,736,10.326086956521738,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Relations with Spain, Mexico & Territorial Claims",1820,1839,1820,1839,89,2092,4.2543021032504775,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Relations with Spain, Mexico & Territorial Claims",1840,1859,1840,1859,356,3045,11.691297208538588,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Relations with Spain, Mexico & Territorial Claims",1860,1879,1860,1879,92,2558,3.596559812353401,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Relations with Spain, Mexico & Territorial Claims",1880,1899,1880,1899,152,3123,4.867114953570285,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Relations with Spain, Mexico & Territorial Claims",1900,1919,1900,1919,51,3375,1.511111111111111,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Relations with Spain, Mexico & Territorial Claims",1920,1939,1920,1939,6,1954,0.3070624360286591,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Relations with Spain, Mexico & Territorial Claims",1940,1959,1940,1959,0,1624,0.0,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Relations with Spain, Mexico & Territorial Claims",1960,1979,1960,1979,1,5885,0.016992353440951572,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Relations with Spain, Mexico & Territorial Claims",1980,1999,1980,1999,0,4372,0.0,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Relations with Spain, Mexico & Territorial Claims",2000,2019,2000,2019,2,4014,0.04982561036372695,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"Relations with Spain, Mexico & Territorial Claims",2020,2039,2020,2026,0,3096,0.0,True,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Monroe Doctrine & Latin American Policy,1780,1799,1789,1799,0,355,0.0,True,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Monroe Doctrine & Latin American Policy,1800,1819,1800,1819,13,736,1.766304347826087,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Monroe Doctrine & Latin American Policy,1820,1839,1820,1839,103,2092,4.923518164435946,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Monroe Doctrine & Latin American Policy,1840,1859,1840,1859,197,3045,6.469622331691297,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Monroe Doctrine & Latin American Policy,1860,1879,1860,1879,141,2558,5.5121188428459735,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Monroe Doctrine & Latin American Policy,1880,1899,1880,1899,223,3123,7.140569964777457,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Monroe Doctrine & Latin American Policy,1900,1919,1900,1919,289,3375,8.562962962962963,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Monroe Doctrine & Latin American Policy,1920,1939,1920,1939,41,1954,2.0982599795291708,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Monroe Doctrine & Latin American Policy,1940,1959,1940,1959,37,1624,2.2783251231527095,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Monroe Doctrine & Latin American Policy,1960,1979,1960,1979,268,5885,4.5539507221750215,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Monroe Doctrine & Latin American Policy,1980,1999,1980,1999,164,4372,3.751143641354071,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Monroe Doctrine & Latin American Policy,2000,2019,2000,2019,53,4014,1.3203786746387642,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Monroe Doctrine & Latin American Policy,2020,2039,2020,2026,39,3096,1.2596899224806202,True,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,1780,1799,1789,1799,0,355,0.0,True,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,1800,1819,1800,1819,0,736,0.0,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,1820,1839,1820,1839,0,2092,0.0,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,1840,1859,1840,1859,1,3045,0.03284072249589491,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,1860,1879,1860,1879,0,2558,0.0,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,1880,1899,1880,1899,0,3123,0.0,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,1900,1919,1900,1919,7,3375,0.2074074074074074,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,1920,1939,1920,1939,10,1954,0.511770726714432,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,1940,1959,1940,1959,227,1624,13.977832512315272,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,1960,1979,1960,1979,1025,5885,17.41716227697536,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,1980,1999,1980,1999,569,4372,13.014638609332113,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,2000,2019,2000,2019,172,4014,4.285002491280518,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Cold War & Great-Power Rivalry,2020,2039,2020,2026,320,3096,10.335917312661499,True,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,1780,1799,1789,1799,0,355,0.0,True,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,1800,1819,1800,1819,0,736,0.0,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,1820,1839,1820,1839,0,2092,0.0,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,1840,1859,1840,1859,0,3045,0.0,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,1860,1879,1860,1879,0,2558,0.0,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,1880,1899,1880,1899,0,3123,0.0,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,1900,1919,1900,1919,0,3375,0.0,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,1920,1939,1920,1939,9,1954,0.46059365404298874,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,1940,1959,1940,1959,94,1624,5.788177339901478,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,1960,1979,1960,1979,335,5885,5.692438402718777,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,1980,1999,1980,1999,353,4372,8.074107959743824,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,2000,2019,2000,2019,94,4014,2.3418036870951666,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Nuclear Weapons & Arms Control,2020,2039,2020,2026,43,3096,1.3888888888888888,True,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Middle East & Israel,1780,1799,1789,1799,0,355,0.0,True,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Middle East & Israel,1800,1819,1800,1819,0,736,0.0,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Middle East & Israel,1820,1839,1820,1839,0,2092,0.0,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Middle East & Israel,1840,1859,1840,1859,0,3045,0.0,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Middle East & Israel,1860,1879,1860,1879,0,2558,0.0,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Middle East & Israel,1880,1899,1880,1899,1,3123,0.032020493115593976,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Middle East & Israel,1900,1919,1900,1919,0,3375,0.0,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Middle East & Israel,1920,1939,1920,1939,0,1954,0.0,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Middle East & Israel,1940,1959,1940,1959,29,1624,1.7857142857142856,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Middle East & Israel,1960,1979,1960,1979,97,5885,1.6482582837723025,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Middle East & Israel,1980,1999,1980,1999,184,4372,4.208600182982616,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Middle East & Israel,2000,2019,2000,2019,212,4014,5.281514698555057,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,Middle East & Israel,2020,2039,2020,2026,97,3096,3.133074935400517,True,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",1780,1799,1789,1799,0,355,0.0,True,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",1800,1819,1800,1819,0,736,0.0,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",1820,1839,1820,1839,0,2092,0.0,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",1840,1859,1840,1859,0,3045,0.0,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",1860,1879,1860,1879,0,2558,0.0,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",1880,1899,1880,1899,1,3123,0.032020493115593976,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",1900,1919,1900,1919,33,3375,0.9777777777777777,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",1920,1939,1920,1939,41,1954,2.0982599795291708,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",1940,1959,1940,1959,194,1624,11.945812807881774,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",1960,1979,1960,1979,521,5885,8.853016142735768,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",1980,1999,1980,1999,274,4372,6.267154620311071,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",2000,2019,2000,2019,359,4014,8.943697060288988,False,descriptive,not_estimated
Foreign policy,share of eligible paragraphs,20,"World Order, Foreign Aid & Democracy Promotion",2020,2039,2020,2026,108,3096,3.488372093023256,True,descriptive,not_estimated
