metric,estimate,unit,interval_low,interval_high,p_value,p_adjusted,p_resolution,test_family,bootstrap_unit,bootstrap_draws,treatment,taxonomy,n_presidents,n_speeches,status,caveat,surprise_label,analysis,family_size
effective_topics,2.1660777602343178,effective topics,-0.4340871940604012,4.565967897654893,0.04294785260736963,0.04294785260736963,4.999750012499375e-05,coverage-pressure primary outcomes,president then speech,20000,modern eras minus postbellum eras,AI taxonomy v1,17.0,56.0,confirmatory,Annual-message sample with at least 12 paragraphs.,No-change surprise: 4.29%,coverage_pressure,2
depth_words,-303.5676146160595,equivalent words,-430.87955623396846,-184.4195617433605,4.999750012499375e-05,9.99950002499875e-05,4.999750012499375e-05,coverage-pressure primary outcomes,president then speech,20000,modern eras minus postbellum eras,AI taxonomy v1,17.0,56.0,confirmatory,Annual-message sample with at least 12 paragraphs.,"No-change surprise: ≤0.005%, at the test’s resolution floor",coverage_pressure,2
effective_topics,2.611955304243917,effective topics,0.39110430992974615,5.197173203511843,,,4.999750012499375e-05,coverage-pressure sensitivity outcomes,president then speech,20000,all speeches (raw),AI taxonomy v1,19.0,282.0,exploratory,Sensitivity estimate; not part of the two-outcome joint decision.,Not tested,coverage_pressure,0
depth_words,-225.9677750602541,equivalent words,-534.8790199483377,17.979304396174417,,,4.999750012499375e-05,coverage-pressure sensitivity outcomes,president then speech,20000,all speeches (raw),AI taxonomy v1,19.0,282.0,exploratory,Sensitivity estimate; not part of the two-outcome joint decision.,Not tested,coverage_pressure,0
leading_topic_share,-0.1279296477168297,share,-0.2183980044947593,-0.04437204647151975,,,4.999750012499375e-05,coverage-pressure sensitivity outcomes,president then speech,20000,all speeches (raw),AI taxonomy v1,19.0,282.0,exploratory,Sensitivity estimate; not part of the two-outcome joint decision.,Not tested,coverage_pressure,0
median_episode_words,-75.91949878983459,words,-122.8894334354861,-35.22482474080075,,,4.999750012499375e-05,coverage-pressure sensitivity outcomes,president then speech,20000,all speeches (raw),AI taxonomy v1,19.0,282.0,exploratory,Sensitivity estimate; not part of the two-outcome joint decision.,Not tested,coverage_pressure,0
singleton_run_share,0.06191476793977069,share,-0.0016817950708997995,0.13769954783965424,,,4.999750012499375e-05,coverage-pressure sensitivity outcomes,president then speech,20000,all speeches (raw),AI taxonomy v1,19.0,282.0,exploratory,Sensitivity estimate; not part of the two-outcome joint decision.,Not tested,coverage_pressure,0
adjacent_topic_similarity,-0.10502298600730275,Jaccard,-0.17839782996101394,-0.03409000265376899,,,4.999750012499375e-05,coverage-pressure sensitivity outcomes,president then speech,20000,all speeches (raw),AI taxonomy v1,19.0,282.0,exploratory,Sensitivity estimate; not part of the two-outcome joint decision.,Not tested,coverage_pressure,0
episodes_250_share,-0.1205372205437027,share,-0.21586529558155237,-0.012257466278437837,,,4.999750012499375e-05,coverage-pressure sensitivity outcomes,president then speech,20000,all speeches (raw),AI taxonomy v1,19.0,282.0,exploratory,Sensitivity estimate; not part of the two-outcome joint decision.,Not tested,coverage_pressure,0
episodes_500_share,-0.07189506419758204,share,-0.1809661928488745,0.048868224366811416,,,4.999750012499375e-05,coverage-pressure sensitivity outcomes,president then speech,20000,all speeches (raw),AI taxonomy v1,19.0,282.0,exploratory,Sensitivity estimate; not part of the two-outcome joint decision.,Not tested,coverage_pressure,0
effective_topics,2.6730728507438544,effective topics,0.43822216642833306,5.416585948573417,,,4.999750012499375e-05,coverage-pressure sensitivity outcomes,president then speech,20000,all speeches (genre-standardized),AI taxonomy v1,19.0,282.0,exploratory,Sensitivity estimate; not part of the two-outcome joint decision.,Not tested,coverage_pressure,0
depth_words,-152.39624242541157,equivalent words,-496.66229915268167,63.88459784399037,,,4.999750012499375e-05,coverage-pressure sensitivity outcomes,president then speech,20000,all speeches (genre-standardized),AI taxonomy v1,19.0,282.0,exploratory,Sensitivity estimate; not part of the two-outcome joint decision.,Not tested,coverage_pressure,0
leading_topic_share,-0.09771450793203579,share,-0.19591198521213274,-0.015634631195909802,,,4.999750012499375e-05,coverage-pressure sensitivity outcomes,president then speech,20000,all speeches (genre-standardized),AI taxonomy v1,19.0,282.0,exploratory,Sensitivity estimate; not part of the two-outcome joint decision.,Not tested,coverage_pressure,0
median_episode_words,-55.69444444359293,words,-101.09052570812344,-23.486349254892087,,,4.999750012499375e-05,coverage-pressure sensitivity outcomes,president then speech,20000,all speeches (genre-standardized),AI taxonomy v1,19.0,282.0,exploratory,Sensitivity estimate; not part of the two-outcome joint decision.,Not tested,coverage_pressure,0
singleton_run_share,0.02424532084154074,share,-0.050116591548495154,0.1037849788232093,,,4.999750012499375e-05,coverage-pressure sensitivity outcomes,president then speech,20000,all speeches (genre-standardized),AI taxonomy v1,19.0,282.0,exploratory,Sensitivity estimate; not part of the two-outcome joint decision.,Not tested,coverage_pressure,0
adjacent_topic_similarity,-0.07208781740320946,Jaccard,-0.15873226841628807,-0.0014952843337826373,,,4.999750012499375e-05,coverage-pressure sensitivity outcomes,president then speech,20000,all speeches (genre-standardized),AI taxonomy v1,19.0,282.0,exploratory,Sensitivity estimate; not part of the two-outcome joint decision.,Not tested,coverage_pressure,0
episodes_250_share,-0.05723150329940668,share,-0.18588693893053176,0.06185842069676459,,,4.999750012499375e-05,coverage-pressure sensitivity outcomes,president then speech,20000,all speeches (genre-standardized),AI taxonomy v1,19.0,282.0,exploratory,Sensitivity estimate; not part of the two-outcome joint decision.,Not tested,coverage_pressure,0
episodes_500_share,-0.0153231552295795,share,-0.1615317045705365,0.11714495411128166,,,4.999750012499375e-05,coverage-pressure sensitivity outcomes,president then speech,20000,all speeches (genre-standardized),AI taxonomy v1,19.0,282.0,exploratory,Sensitivity estimate; not part of the two-outcome joint decision.,Not tested,coverage_pressure,0
effective_topics,10.228679890285495,effective topics,-0.3346532612599531,12.496756913259963,,,4.999750012499375e-05,coverage-pressure sensitivity outcomes,president then speech,20000,annual messages with length/paragraph/medium controls,AI taxonomy v1,17.0,56.0,exploratory,Sensitivity estimate; not part of the two-outcome joint decision.,Not tested,coverage_pressure,0
depth_words,-233.80412721822225,equivalent words,-330.7396112836815,12.835619651281073,,,4.999750012499375e-05,coverage-pressure sensitivity outcomes,president then speech,20000,annual messages with length/paragraph/medium controls,AI taxonomy v1,17.0,56.0,exploratory,Sensitivity estimate; not part of the two-outcome joint decision.,Not tested,coverage_pressure,0
leading_topic_share,-0.1397170419714115,share,-0.17937567859925246,0.001041358855105049,,,4.999750012499375e-05,coverage-pressure sensitivity outcomes,president then speech,20000,annual messages with length/paragraph/medium controls,AI taxonomy v1,17.0,56.0,exploratory,Sensitivity estimate; not part of the two-outcome joint decision.,Not tested,coverage_pressure,0
median_episode_words,-4.246297001752185,words,-33.41587566489914,29.59693297967214,,,4.999750012499375e-05,coverage-pressure sensitivity outcomes,president then speech,20000,annual messages with length/paragraph/medium controls,AI taxonomy v1,17.0,56.0,exploratory,Sensitivity estimate; not part of the two-outcome joint decision.,Not tested,coverage_pressure,0
singleton_run_share,0.03348384063409487,share,-0.06859092982144847,0.11382973020267922,,,4.999750012499375e-05,coverage-pressure sensitivity outcomes,president then speech,20000,annual messages with length/paragraph/medium controls,AI taxonomy v1,17.0,56.0,exploratory,Sensitivity estimate; not part of the two-outcome joint decision.,Not tested,coverage_pressure,0
adjacent_topic_similarity,-0.1276709714351945,Jaccard,-0.17271680956682445,-0.005537293557596102,,,4.999750012499375e-05,coverage-pressure sensitivity outcomes,president then speech,20000,annual messages with length/paragraph/medium controls,AI taxonomy v1,17.0,56.0,exploratory,Sensitivity estimate; not part of the two-outcome joint decision.,Not tested,coverage_pressure,0
episodes_250_share,-0.13465196106699617,share,-0.21057190109254378,-0.0036246216565790756,,,4.999750012499375e-05,coverage-pressure sensitivity outcomes,president then speech,20000,annual messages with length/paragraph/medium controls,AI taxonomy v1,17.0,56.0,exploratory,Sensitivity estimate; not part of the two-outcome joint decision.,Not tested,coverage_pressure,0
episodes_500_share,-0.191495603575359,share,-0.2721035524679762,-0.013099240833449152,,,4.999750012499375e-05,coverage-pressure sensitivity outcomes,president then speech,20000,annual messages with length/paragraph/medium controls,AI taxonomy v1,17.0,56.0,exploratory,Sensitivity estimate; not part of the two-outcome joint decision.,Not tested,coverage_pressure,0
boosters,20.981935972706605,boosters,13.07994330410582,29.22915825560758,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_last_minus_first,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
boosters,10.495115367881247,boosters,7.572685059853251,13.463781572484598,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_modern_minus_early,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
boosters,7.50386613710412,boosters,4.610507375818943,10.455834278885918,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_modern_minus_postbellum,none,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
boosters,0.9666666666666667,boosters,0.8,0.9833333333333333,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · spearman_vs_era,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
boosters,23.548407839982247,boosters,17.940490244261312,29.48525589875857,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_last_minus_first,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
boosters,11.787706426803522,boosters,9.654939202647,14.088440570654912,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_modern_minus_early,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
boosters,9.439592193970146,boosters,7.6420727174080785,11.226543618435494,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_modern_minus_postbellum,none,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
boosters,0.8666666666666667,boosters,0.7,0.9666666666666667,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · spearman_vs_era,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
boosters,21.106375933393988,boosters,12.682665218581462,29.793784627916185,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_last_minus_first,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
boosters,10.414566668094931,boosters,7.268140263459051,13.695830850087352,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_modern_minus_early,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
boosters,8.258799366309223,boosters,5.147573101283838,11.423173757806671,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_modern_minus_postbellum,none,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
boosters,0.9333333333333333,boosters,0.7333333333333333,0.9833333333333333,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · spearman_vs_era,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
doom,8.679252254902737,doom,6.271191572660971,11.152875825063736,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_last_minus_first,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
doom,5.723831350192029,doom,4.676625148642515,6.808158270132905,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_modern_minus_early,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
doom,4.040650144703752,doom,2.8688134648916304,5.212703105912701,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_modern_minus_postbellum,none,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
doom,0.9833333333333333,doom,0.8166666666666667,1.0,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · spearman_vs_era,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
doom,5.510950560568775,doom,3.462229947925968,7.69947179555605,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_last_minus_first,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
doom,4.602163422330493,doom,3.7289261258826616,5.527216143717846,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_modern_minus_early,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
doom,2.3623317283892487,doom,1.4007119196885853,3.3633151743572496,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_modern_minus_postbellum,none,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
doom,0.7333333333333333,doom,0.6666666666666666,0.9,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · spearman_vs_era,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
doom,8.747705917241696,doom,6.1602542972905185,11.421646402366761,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_last_minus_first,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
doom,6.002094430209806,doom,4.823225965046191,7.230852378970288,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_modern_minus_early,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
doom,4.144713758531559,doom,2.7728547570714257,5.481468875668399,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_modern_minus_postbellum,none,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
doom,0.9833333333333333,doom,0.8166666666666667,1.0,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · spearman_vs_era,none,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
effective_topics,2.45319587166672,effective_topics,1.3354485100535276,3.694627646554649,0.0001,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_last_minus_first,legacy15,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.01%,register,444
effective_topics,2.354509950624438,effective_topics,1.8767870923536942,2.8745146547183498,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_modern_minus_early,legacy15,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
effective_topics,0.2059648609045439,effective_topics,-0.19239337126872863,0.6069693967421882,0.3108,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_modern_minus_postbellum,legacy15,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 31.1%,register,444
effective_topics,0.8833333333333333,effective_topics,0.6,0.9333333333333333,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · spearman_vs_era,legacy15,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
effective_topics,2.1756420095679783,effective_topics,1.2055896391979393,3.184081500428666,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_last_minus_first,legacy15,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
effective_topics,1.9688565887374878,effective_topics,1.5781484627178397,2.4459056232126697,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_modern_minus_early,legacy15,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
effective_topics,0.21621485980069366,effective_topics,-0.1051060941445479,0.5605437236492589,0.188,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_modern_minus_postbellum,legacy15,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 18.8%,register,444
effective_topics,0.8166666666666667,effective_topics,0.6833333333333333,0.9666666666666667,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · spearman_vs_era,legacy15,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
effective_topics,2.461679039766702,effective_topics,1.3440094882177982,3.7687761350546958,0.0002,0.036000000000000004,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_last_minus_first,legacy15,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.02%,register,444
effective_topics,2.436416409032377,effective_topics,1.9527333038754782,2.959893896613414,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_modern_minus_early,legacy15,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
effective_topics,0.13158558922486563,effective_topics,-0.2708193105564481,0.548815194410074,0.5259,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_modern_minus_postbellum,legacy15,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 52.6%,register,444
effective_topics,0.7333333333333333,effective_topics,0.5666666666666667,0.9333333333333333,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · spearman_vs_era,legacy15,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
effective_topics,1.9680158632637372,effective_topics,0.23511495003127736,4.291227718612062,0.0244,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_last_minus_first,llm_level1,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 2.44%,register,444
effective_topics,0.7701564647958126,effective_topics,0.04076600095841489,1.7212381948297337,0.0389,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_modern_minus_early,llm_level1,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 3.89%,register,444
effective_topics,-0.9035564157645339,effective_topics,-1.5217890843806028,-0.243345087082315,0.008,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_modern_minus_postbellum,llm_level1,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 0.8%,register,444
effective_topics,0.48333333333333334,effective_topics,0.05,0.6666666666666666,0.0335,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · spearman_vs_era,llm_level1,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 3.35%,register,444
effective_topics,2.419725544772948,effective_topics,1.037626551725206,4.405975816963217,0.0009,0.1476,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_last_minus_first,llm_level1,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.09%,register,444
effective_topics,0.8247714313389025,effective_topics,0.2508873325321901,1.7485585895162268,0.0065,0.9229999999999999,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_modern_minus_early,llm_level1,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.65%,register,444
effective_topics,-0.6188159025486168,effective_topics,-1.1940177674542687,0.04558122441932123,0.0715,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_modern_minus_postbellum,llm_level1,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 7.15%,register,444
effective_topics,0.5666666666666667,effective_topics,0.2,0.75,0.0017,0.26689999999999997,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · spearman_vs_era,llm_level1,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.17%,register,444
effective_topics,2.10763585086983,effective_topics,0.25149985489345217,4.539764776100969,0.0258,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_last_minus_first,llm_level1,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 2.58%,register,444
effective_topics,1.3334462627173096,effective_topics,0.5724587808304944,2.2747559508936024,0.0007,0.1176,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_modern_minus_early,llm_level1,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.07%,register,444
effective_topics,-0.9522351466273271,effective_topics,-1.5134616757761088,-0.31915966734691614,0.0034,0.5065999999999999,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_modern_minus_postbellum,llm_level1,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 0.34%,register,444
effective_topics,0.4166666666666667,effective_topics,0.18333333333333332,0.7,0.0102,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · spearman_vs_era,llm_level1,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 1.02%,register,444
effective_topics,11.469206932895784,effective_topics,9.318097681904456,13.920511963000473,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_last_minus_first,llm_level2,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
effective_topics,7.749491778033505,effective_topics,6.60448335599796,8.889136812302041,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_modern_minus_early,llm_level2,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
effective_topics,0.10516697219883042,effective_topics,-0.9915360388088644,1.3893446465132282,0.7416,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_modern_minus_postbellum,llm_level2,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 74.2%,register,444
effective_topics,0.7833333333333333,effective_topics,0.5666666666666667,0.8666666666666667,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · spearman_vs_era,llm_level2,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
effective_topics,12.557401809453163,effective_topics,10.925655830270948,15.093985533661662,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_last_minus_first,llm_level2,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
effective_topics,8.334966203044985,effective_topics,7.520308473642234,9.695613441491474,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_modern_minus_early,llm_level2,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
effective_topics,0.4555455367057313,effective_topics,-0.5463458559763346,1.7881042499517914,0.2946,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_modern_minus_postbellum,llm_level2,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 29.5%,register,444
effective_topics,0.8833333333333333,effective_topics,0.7333333333333333,0.9833333333333333,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · spearman_vs_era,llm_level2,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
effective_topics,11.722513055689294,effective_topics,9.358727613517255,14.185834635979433,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_last_minus_first,llm_level2,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
effective_topics,8.62075641037421,effective_topics,7.40586392485422,9.804113197699987,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_modern_minus_early,llm_level2,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
effective_topics,1.2021424094040682,effective_topics,0.07992144090651365,2.545923925753578,0.0362,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_modern_minus_postbellum,llm_level2,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 3.62%,register,444
effective_topics,0.8333333333333334,effective_topics,0.6833333333333333,0.9333333333333333,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · spearman_vs_era,llm_level2,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
effective_topics_plugin,2.639397327054276,effective_topics_plugin,1.5779752290622937,3.822688562060566,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_last_minus_first,legacy15,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
effective_topics_plugin,2.412735009766225,effective_topics_plugin,1.9498573857522017,2.9151672319318673,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_modern_minus_early,legacy15,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
effective_topics_plugin,0.19576615784340134,effective_topics_plugin,-0.20189245047194015,0.5962300615657128,0.3342,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · delta_modern_minus_postbellum,legacy15,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 33.4%,register,444
effective_topics_plugin,0.8833333333333333,effective_topics_plugin,0.6,0.9333333333333333,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,genre_standardized · spearman_vs_era,legacy15,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
effective_topics_plugin,2.3195565795682977,effective_topics_plugin,1.3983486386229516,3.2946398453319956,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_last_minus_first,legacy15,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
effective_topics_plugin,2.024578503135782,effective_topics_plugin,1.6469227028939664,2.4923111294672324,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_modern_minus_early,legacy15,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
effective_topics_plugin,0.21936175668294666,effective_topics_plugin,-0.10092074020881081,0.563583249949649,0.1824,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · delta_modern_minus_postbellum,legacy15,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 18.2%,register,444
effective_topics_plugin,0.8166666666666667,effective_topics_plugin,0.6833333333333333,0.9666666666666667,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,raw · spearman_vs_era,legacy15,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
effective_topics_plugin,2.6650744285655694,effective_topics_plugin,1.603156415523664,3.8971191044278015,0.0001,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_last_minus_first,legacy15,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.01%,register,444
effective_topics_plugin,2.499942108716617,effective_topics_plugin,2.031353471856171,3.002958911736956,5e-05,0.0222,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_modern_minus_early,legacy15,,,exploratory,One of 444 disclosed exploratory tests.,No-change surprise: 0.005%,register,444
effective_topics_plugin,0.12394152313785689,effective_topics_plugin,-0.27760423749552504,0.5405512129206897,0.5473,1.0,4.999750012499375e-05,registered-trends exploratory 444,speech,20000,sotu_only · delta_modern_minus_postbellum,legacy15,,,post-hoc,One of 444 disclosed exploratory tests.,No-change surprise: 54.7%,register,444
