president_profile_id,topic_id,topic_level,state,topic_paragraph_count,topic_appearance_count,eligible_president_paragraph_count,eligible_president_appearance_count,speaker_paragraph_share,president_support_status,edge_support_status,evidence_receipt_count
theodore-roosevelt,topic_190071b4d91c497cff9afbbef12ee56e2b22921593d178d92c8116fde18cd8e4,level2,supported,100,12,1398,21,0.0715307582260372,supported,supported,3
william-taft,topic_190071b4d91c497cff9afbbef12ee56e2b22921593d178d92c8116fde18cd8e4,level2,supported,57,6,937,11,0.060832443970117396,supported,supported,3
woodrow-wilson,topic_190071b4d91c497cff9afbbef12ee56e2b22921593d178d92c8116fde18cd8e4,level2,supported,36,9,615,32,0.05853658536585366,supported,supported,3
warren-g-harding,topic_190071b4d91c497cff9afbbef12ee56e2b22921593d178d92c8116fde18cd8e4,level2,thin_edge,4,4,238,18,0.01680672268907563,supported,thin_edge,3
calvin-coolidge,topic_190071b4d91c497cff9afbbef12ee56e2b22921593d178d92c8116fde18cd8e4,level2,supported,21,6,590,12,0.03559322033898305,supported,supported,3
herbert-hoover,topic_190071b4d91c497cff9afbbef12ee56e2b22921593d178d92c8116fde18cd8e4,level2,supported,8,5,691,29,0.011577424023154847,supported,supported,3
franklin-d-roosevelt,topic_190071b4d91c497cff9afbbef12ee56e2b22921593d178d92c8116fde18cd8e4,level2,supported,34,13,1066,47,0.03189493433395872,supported,supported,3
harry-s-truman,topic_190071b4d91c497cff9afbbef12ee56e2b22921593d178d92c8116fde18cd8e4,level2,thin_edge,2,1,308,19,0.006493506493506494,supported,thin_edge,1
dwight-d-eisenhower,topic_190071b4d91c497cff9afbbef12ee56e2b22921593d178d92c8116fde18cd8e4,level2,supported,8,7,692,15,0.011560693641618497,supported,supported,3
john-f-kennedy,topic_190071b4d91c497cff9afbbef12ee56e2b22921593d178d92c8116fde18cd8e4,level2,supported,82,19,1088,44,0.07536764705882353,supported,supported,3
lyndon-b-johnson,topic_190071b4d91c497cff9afbbef12ee56e2b22921593d178d92c8116fde18cd8e4,level2,supported,97,27,1877,71,0.051678209909429944,supported,supported,3
richard-m-nixon,topic_190071b4d91c497cff9afbbef12ee56e2b22921593d178d92c8116fde18cd8e4,level2,supported,15,5,633,27,0.023696682464454975,supported,supported,3
gerald-ford,topic_190071b4d91c497cff9afbbef12ee56e2b22921593d178d92c8116fde18cd8e4,level2,supported,7,5,520,17,0.013461538461538462,supported,supported,3
jimmy-carter,topic_190071b4d91c497cff9afbbef12ee56e2b22921593d178d92c8116fde18cd8e4,level2,supported,20,9,646,22,0.030959752321981424,supported,supported,3
ronald-reagan,topic_190071b4d91c497cff9afbbef12ee56e2b22921593d178d92c8116fde18cd8e4,level2,supported,100,25,1725,61,0.057971014492753624,supported,supported,3
george-h-w-bush,topic_190071b4d91c497cff9afbbef12ee56e2b22921593d178d92c8116fde18cd8e4,level2,supported,21,12,584,23,0.03595890410958904,supported,supported,3
bill-clinton,topic_190071b4d91c497cff9afbbef12ee56e2b22921593d178d92c8116fde18cd8e4,level2,supported,14,11,1154,39,0.012131715771230503,supported,supported,3
george-w-bush,topic_190071b4d91c497cff9afbbef12ee56e2b22921593d178d92c8116fde18cd8e4,level2,thin_edge,4,3,1030,38,0.003883495145631068,supported,thin_edge,3
barack-obama,topic_190071b4d91c497cff9afbbef12ee56e2b22921593d178d92c8116fde18cd8e4,level2,supported,23,4,1813,51,0.0126861555432984,supported,supported,3
donald-trump,topic_190071b4d91c497cff9afbbef12ee56e2b22921593d178d92c8116fde18cd8e4,level2,supported,56,14,2259,53,0.02478972996901284,supported,supported,3
joe-biden,topic_190071b4d91c497cff9afbbef12ee56e2b22921593d178d92c8116fde18cd8e4,level2,supported,5,2,1152,28,0.004340277777777778,supported,supported,2
george-washington,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported_zero,0,0,254,22,0.0,supported,thin,0
john-adams,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported_zero,0,0,107,9,0.0,supported,thin,0
thomas-jefferson,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported_zero,0,0,314,25,0.0,supported,thin,0
james-madison,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported_zero,0,0,270,21,0.0,supported,thin,0
james-monroe,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported_zero,0,0,407,10,0.0,supported,thin,0
john-quincy-adams,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported_zero,0,0,276,8,0.0,supported,thin,0
andrew-jackson,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported_zero,0,0,1137,26,0.0,supported,thin,0
martin-van-buren,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported_zero,0,0,457,9,0.0,supported,thin,0
william-harrison,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,thin_zero,0,0,57,1,0.0,thin,thin,0
john-tyler,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported_zero,0,0,495,18,0.0,supported,thin,0
james-k-polk,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,thin_edge,1,1,686,24,0.0014577259475218659,supported,thin_edge,1
zachary-taylor,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,thin_zero,0,0,80,4,0.0,thin,thin,0
millard-fillmore,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported_zero,0,0,253,7,0.0,supported,thin,0
franklin-pierce,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported_zero,0,0,451,15,0.0,supported,thin,0
james-buchanan,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported_zero,0,0,587,14,0.0,supported,thin,0
abraham-lincoln,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported_zero,0,0,663,15,0.0,supported,thin,0
andrew-johnson,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported_zero,0,0,636,30,0.0,supported,thin,0
ulysses-s-grant,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported_zero,0,0,743,29,0.0,supported,thin,0
rutherford-b-hayes,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported_zero,0,0,499,16,0.0,supported,thin,0
james-a-garfield,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,thin_zero,0,0,29,1,0.0,thin,thin,0
chester-a-arthur,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported_zero,0,0,468,11,0.0,supported,thin,0
grover-cleveland,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported_zero,0,0,1316,31,0.0,supported,thin,0
benjamin-harrison,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported_zero,0,0,586,16,0.0,supported,thin,0
william-mckinley,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported_zero,0,0,744,14,0.0,supported,thin,0
theodore-roosevelt,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,thin_edge,3,2,1398,21,0.002145922746781116,supported,thin_edge,2
william-taft,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,thin_edge,1,1,937,11,0.0010672358591248667,supported,thin_edge,1
woodrow-wilson,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,thin_edge,3,2,615,32,0.004878048780487805,supported,thin_edge,2
warren-g-harding,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,thin_edge,3,2,238,18,0.012605042016806723,supported,thin_edge,2
calvin-coolidge,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,thin_edge,3,2,590,12,0.005084745762711864,supported,thin_edge,2
herbert-hoover,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,thin_edge,3,2,691,29,0.004341534008683068,supported,thin_edge,2
franklin-d-roosevelt,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported,10,9,1066,47,0.009380863039399626,supported,supported,3
harry-s-truman,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported,70,11,308,19,0.22727272727272727,supported,supported,3
dwight-d-eisenhower,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported,158,15,692,15,0.22832369942196531,supported,supported,3
john-f-kennedy,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported,372,36,1088,44,0.34191176470588236,supported,supported,3
lyndon-b-johnson,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported,231,49,1877,71,0.12306872669152903,supported,supported,3
richard-m-nixon,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported,112,19,633,27,0.1769352290679305,supported,supported,3
gerald-ford,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported,68,10,520,17,0.13076923076923078,supported,supported,3
jimmy-carter,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported,67,14,646,22,0.10371517027863777,supported,supported,3
ronald-reagan,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported,354,42,1725,61,0.20521739130434782,supported,supported,3
george-h-w-bush,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported,89,18,584,23,0.1523972602739726,supported,supported,3
bill-clinton,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported,57,24,1154,39,0.049393414211438474,supported,supported,3
george-w-bush,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported,33,12,1030,38,0.03203883495145631,supported,supported,3
barack-obama,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported,60,28,1813,51,0.03309431880860452,supported,supported,3
donald-trump,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported,145,29,2259,53,0.06418769366976539,supported,supported,3
joe-biden,topic_8c3632618d8844a70b47c554398ed2f8d59e60f4955f840fdac2685b42414abd,level2,supported,197,22,1152,28,0.17100694444444445,supported,supported,3
george-washington,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported_zero,0,0,254,22,0.0,supported,thin,0
john-adams,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported_zero,0,0,107,9,0.0,supported,thin,0
thomas-jefferson,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported_zero,0,0,314,25,0.0,supported,thin,0
james-madison,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported_zero,0,0,270,21,0.0,supported,thin,0
james-monroe,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported_zero,0,0,407,10,0.0,supported,thin,0
john-quincy-adams,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported_zero,0,0,276,8,0.0,supported,thin,0
andrew-jackson,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported_zero,0,0,1137,26,0.0,supported,thin,0
martin-van-buren,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported_zero,0,0,457,9,0.0,supported,thin,0
william-harrison,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,thin_zero,0,0,57,1,0.0,thin,thin,0
john-tyler,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported_zero,0,0,495,18,0.0,supported,thin,0
james-k-polk,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported_zero,0,0,686,24,0.0,supported,thin,0
zachary-taylor,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,thin_zero,0,0,80,4,0.0,thin,thin,0
millard-fillmore,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported_zero,0,0,253,7,0.0,supported,thin,0
franklin-pierce,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported_zero,0,0,451,15,0.0,supported,thin,0
james-buchanan,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported_zero,0,0,587,14,0.0,supported,thin,0
abraham-lincoln,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported_zero,0,0,663,15,0.0,supported,thin,0
andrew-johnson,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported_zero,0,0,636,30,0.0,supported,thin,0
ulysses-s-grant,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported_zero,0,0,743,29,0.0,supported,thin,0
rutherford-b-hayes,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported_zero,0,0,499,16,0.0,supported,thin,0
james-a-garfield,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,thin_zero,0,0,29,1,0.0,thin,thin,0
chester-a-arthur,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported_zero,0,0,468,11,0.0,supported,thin,0
grover-cleveland,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported_zero,0,0,1316,31,0.0,supported,thin,0
benjamin-harrison,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported_zero,0,0,586,16,0.0,supported,thin,0
william-mckinley,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported_zero,0,0,744,14,0.0,supported,thin,0
theodore-roosevelt,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported_zero,0,0,1398,21,0.0,supported,thin,0
william-taft,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported_zero,0,0,937,11,0.0,supported,thin,0
woodrow-wilson,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported_zero,0,0,615,32,0.0,supported,thin,0
warren-g-harding,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,thin_edge,1,1,238,18,0.004201680672268907,supported,thin_edge,1
calvin-coolidge,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported,5,2,590,12,0.00847457627118644,supported,supported,2
herbert-hoover,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,thin_edge,3,3,691,29,0.004341534008683068,supported,thin_edge,3
franklin-d-roosevelt,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,thin_edge,1,1,1066,47,0.0009380863039399625,supported,thin_edge,1
harry-s-truman,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported,31,7,308,19,0.10064935064935066,supported,supported,3
dwight-d-eisenhower,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported,66,14,692,15,0.0953757225433526,supported,supported,3
john-f-kennedy,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported,122,25,1088,44,0.11213235294117647,supported,supported,3
lyndon-b-johnson,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported,67,26,1877,71,0.03569525839104955,supported,supported,3
richard-m-nixon,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported,20,15,633,27,0.0315955766192733,supported,supported,3
gerald-ford,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported,28,10,520,17,0.05384615384615385,supported,supported,3
jimmy-carter,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported,49,12,646,22,0.07585139318885449,supported,supported,3
ronald-reagan,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported,194,37,1725,61,0.11246376811594203,supported,supported,3
george-h-w-bush,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported,40,16,584,23,0.0684931506849315,supported,supported,3
bill-clinton,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported,21,11,1154,39,0.018197573656845753,supported,supported,3
george-w-bush,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported,21,12,1030,38,0.020388349514563107,supported,supported,3
barack-obama,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported,41,19,1813,51,0.022614451185879757,supported,supported,3
donald-trump,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported,55,21,2259,53,0.02434705621956618,supported,supported,3
joe-biden,topic_f352e48656847b9ed8cc9bb642d68d0664a0c4854d0d137c46cddef02a4f5e53,level2,supported,9,5,1152,28,0.0078125,supported,supported,3
george-washington,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,supported_zero,0,0,254,22,0.0,supported,thin,0
john-adams,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,supported_zero,0,0,107,9,0.0,supported,thin,0
thomas-jefferson,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,supported_zero,0,0,314,25,0.0,supported,thin,0
james-madison,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,supported_zero,0,0,270,21,0.0,supported,thin,0
james-monroe,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,supported_zero,0,0,407,10,0.0,supported,thin,0
john-quincy-adams,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,supported_zero,0,0,276,8,0.0,supported,thin,0
andrew-jackson,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,supported_zero,0,0,1137,26,0.0,supported,thin,0
martin-van-buren,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,supported_zero,0,0,457,9,0.0,supported,thin,0
william-harrison,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,thin_zero,0,0,57,1,0.0,thin,thin,0
john-tyler,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,supported_zero,0,0,495,18,0.0,supported,thin,0
james-k-polk,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,supported_zero,0,0,686,24,0.0,supported,thin,0
zachary-taylor,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,thin_zero,0,0,80,4,0.0,thin,thin,0
millard-fillmore,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,supported_zero,0,0,253,7,0.0,supported,thin,0
franklin-pierce,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,supported_zero,0,0,451,15,0.0,supported,thin,0
james-buchanan,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,supported_zero,0,0,587,14,0.0,supported,thin,0
abraham-lincoln,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,supported_zero,0,0,663,15,0.0,supported,thin,0
andrew-johnson,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,supported_zero,0,0,636,30,0.0,supported,thin,0
ulysses-s-grant,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,supported_zero,0,0,743,29,0.0,supported,thin,0
rutherford-b-hayes,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,supported_zero,0,0,499,16,0.0,supported,thin,0
james-a-garfield,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,thin_zero,0,0,29,1,0.0,thin,thin,0
chester-a-arthur,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,supported_zero,0,0,468,11,0.0,supported,thin,0
grover-cleveland,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,thin_edge,1,1,1316,31,0.0007598784194528875,supported,thin_edge,1
benjamin-harrison,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,supported_zero,0,0,586,16,0.0,supported,thin,0
william-mckinley,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,supported_zero,0,0,744,14,0.0,supported,thin,0
theodore-roosevelt,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,supported_zero,0,0,1398,21,0.0,supported,thin,0
william-taft,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,supported_zero,0,0,937,11,0.0,supported,thin,0
woodrow-wilson,topic_e48d89106e4f3146a11bf9c0b716add84976995d3c99115bcbb7d4bd67dd7453,level2,supported_zero,0,0,615,32,0.0,supported,thin,0
